funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,last_pymnt_d,,last_pymnt_amnt,acc_now_delinq,delinq_amnt,pub_rec_bankruptcies,tax_liens,disbursement_method,debt_settlement_flag,lable
35000,34972.8295,2,0.14,819.3,5,1,272000,3,1,1,3,2,8.54,0,33909,2,11,0,9968,0.49,35,1,48716.42994,48663.78,35000,13716.43,42370,116,8570.73,0,0,0,0,1,1,0
35000,34750,2,0.12,773.44,10,1,82000,3,1,1,2,9,12.23,0,34759,0,16,0,21355,0.39,42,1,25295.29,25114.57,14381.9,8024.91,41730,114,773.44,0,0,0,0,1,1,1
35000,34977.34674,2,0.22,960.11,6,5,250000,2,1,1,6,2,14.25,2,30529,0,12,0,79792,0.87,25,1,45377.15657,45315.51,35000.01,10377.15,41395,113,29063.76,0,0,0,0,1,1,0
35000,34749.99609,2,0.22,967.86,7,5,185000,2,1,1,13,2,13.56,0,36192,0,6,0,17699,0.98,22,1,6312.76,6267.64,1055.97,5205.69,41122,112,1473.44,0,0,0,0,1,1,1
35000,34952.55228,2,0.22,967.86,10,1,95800,3,1,1,3,10,21.81,0,32690,1,23,0,54855,0.49,47,1,58071.19977,57967.53,35000,23071.2,42705,117,967.45,0,0,0,0,1,1,0
35000,34750,2,0.12,786.01,9,5,80000,3,1,1,3,8,21,0,35462,0,19,0,19339,0.23,57,1,41883.73031,41584.56,35000,6883.73,41518,113,25383.32,0,0,0,0,1,1,0
35000,34948.47523,2,0.15,837.62,10,1,70000,3,1,1,8,8,21.45,0,36251,5,16,0,19619,0.4,40,1,16636.65,16571.08,7857.03,7217.5,41426,113,41.04,0,0,0,0,1,1,1
35000,34972.31678,2,0.13,805.17,8,1,85000,2,1,1,3,8,11.34,0,36373,1,9,0,13489,0.38,24,1,43204.09,43152.34,29586.15,13048.71,42461,116,805.17,0,0,0,0,1,1,1
35000,34950,2,0.14,819.3,10,1,60000,3,1,1,3,10,13.62,0,33786,1,8,0,28707,0.58,20,1,43543.80344,43481.6,35000,8543.8,41579,113,24726.07,0,0,0,0,1,1,0
35000,34750,2,0.22,973.64,3,1,240000,2,1,1,13,1,3.9,1,38078,2,13,0,37474,0.79,17,1,47270.1901,46932.55,35000,12270.19,41487,113,27806.95,0,0,0,0,1,1,0
35000,34750,2,0.19,908.5,6,4,400000,3,1,1,3,9,6.16,1,34639,1,18,0,58644,0.42,58,1,50162.51677,49804.21,35000,15162.52,41944,114,391.38,0,0,0,0,1,1,0
35000,34975,2,0.22,960.11,3,1,270000,3,1,1,3,2,12.9,0,36008,3,12,0,40299,0.9,51,1,18689.5,18676.23,5584.02,8814.5,41334,113,27,0,0,0,0,1,1,1
35000,34975,2,0.12,773.44,10,1,110000,3,1,1,13,2,1.06,0,25934,0,10,0,4142,0.06,27,1,11601.6,11593.34,6926.82,4652.28,41306,113,773.44,0,0,0,0,1,1,1
35000,34975,2,0.17,874.93,6,1,122000,3,1,1,2,10,21.84,0,33939,3,11,0,22170,0.41,35,1,47442.36282,47408.48,35000,12442.36,41760,114,22113.03,0,0,0,0,1,1,0
35000,34975,2,0.18,893.54,10,1,200000,3,1,1,10,11,5.36,0,31747,3,4,0,19255,0.77,27,1,16999.11,16987.12,4704.15,7665.68,41609,113,304.95,0,0,0,0,1,1,1
35000,34975,2,0.2,933.14,10,1,100904,3,1,1,3,13,19.88,0,34943,1,10,0,8430,0.46,25,1,54182.02984,54143.33,35000,19182.03,42186,115,14101.83,0,0,0,0,1,1,0
35000,35000,1,0.11,1140.07,2,1,156000,3,1,1,3,2,10.99,0,33055,2,13,0,75688,0.28,26,1,41042.21024,41042.21,35000,6042.21,41944,114,1156.55,0,0,0,0,1,1,0
35000,34975,2,0.2,933.14,3,1,136000,3,1,1,5,2,2.56,0,35855,2,6,0,8857,0.59,28,1,35592.42458,35567,35000,592.42,40878,111,35596.41,0,0,0,0,1,1,0
35000,35000,1,0.12,1169.54,11,1,185000,3,1,1,13,12,8.9,0,38504,1,4,0,12232,0.35,9,1,41056.65714,41056.66,35000,6056.66,41548,113,15336.14,0,0,0,0,1,1,0
35000,34975,2,0.13,790.82,5,4,110000,3,1,1,10,13,6.25,0,36586,2,11,0,1639,0.09,21,1,19666.35,19652.35,6295.93,4775.31,41306,113,28.56,0,0,0,0,1,1,1
35000,35000,1,0.12,1169.54,8,5,77100,3,1,1,8,2,8.9,1,38261,0,10,0,5246,0.17,17,1,38026.8033,38026.8,35000,3026.8,41334,113,491.79,0,0,0,0,1,1,0
35000,34950,2,0.19,916.03,10,1,90000,3,1,1,3,2,21.97,0,34455,1,15,0,39396,0.74,27,1,32388.5,32342.34,8160.02,10160.03,41487,113,43,0,0,0,0,1,1,1
35000,34750,1,0.08,1095.16,6,1,95000,3,1,1,3,2,8.79,0,35034,0,13,0,31636,0.17,52,1,38696.21203,38419.81,35000,3696.21,41518,113,15711.02,0,0,0,0,1,1,0
35000,34975,2,0.17,874.93,6,5,92000,3,1,1,3,8,14.22,0,35431,1,15,0,38500,0.68,34,1,49147.08973,49111.98,35000,14147.09,41944,114,18572.56,0,0,0,0,1,1,0
35000,34925,2,0.12,773.44,7,1,88000,3,1,1,13,12,6.56,0,34973,0,10,0,574,0.01,21,1,5414.08,5402.51,3108.98,2297.68,41061,112,773.44,0,0,0,0,1,1,1
35000,34975,2,0.2,925.54,10,1,135000,3,1,1,3,6,20.21,0,34731,2,13,0,56470,0.73,31,1,55422.52986,55382.94,35000,20422.53,42552,116,4517.83,0,0,0,0,1,1,0
35000,34975,2,0.22,967.86,10,5,120000,3,1,1,3,11,16.82,0,31168,2,14,0,67761,0.81,34,1,40040.02,40011.44,17593.09,19166.09,42036,115,967.86,0,0,0,0,1,1,1
35000,34950,2,0.13,805.17,10,4,95000,3,1,1,5,8,0.64,0,34455,1,13,0,1265,0.02,20,1,43839.22203,43776.59,35000,8839.22,41671,114,22942.74,0,0,0,0,1,1,0
35000,34950,2,0.13,790.82,10,5,120996,3,1,1,3,2,8.68,0,36251,2,8,0,9854,0.22,32,1,37337.15999,37283.82,35000,2337.16,41061,112,17606.17,0,0,0,0,1,1,0
35000,35000,1,0.17,1252.56,10,1,87000,3,1,1,10,8,10.92,0,33482,0,7,0,0,0,33,1,45091.86294,45091.86,35000,10091.86,41944,114,1282.55,0,0,0,0,1,1,0
35000,35000,1,0.18,1269.73,10,1,96000,3,1,1,3,2,14.42,0,31199,1,18,0,24992,0.45,31,1,36544.84679,36544.85,35000,1544.85,41214,112,100.08,0,0,0,0,1,1,0
35000,35000,2,0.21,944.71,10,4,77160,2,1,1,3,12,9.56,0,34912,1,16,0,12582,0.33,44,1,55836.72979,55836.73,34072.16,21665.73,42644,116,944.71,0,0,0,0,1,1,1
35000,34950,2,0.12,773.44,6,1,75000,3,1,1,3,13,11.41,0,33086,0,14,0,55145,0.43,48,1,41233.97922,41175.07,35000,6233.98,41487,113,25785.88,0,0,0,0,1,1,0
35000,34750,1,0.12,1169.54,6,1,165000,3,1,1,5,2,2.92,0,35431,0,10,1,4784,0.22,28,1,42103.19495,41802.46,35000,7103.19,41944,114,1181.69,0,0,1,0,1,1,0
35000,35000,2,0.19,908.5,10,1,125000,3,1,1,3,2,18.06,0,31352,1,15,0,60051,0.89,43,1,47568.8281,47568.83,35000,12568.83,41699,114,8792.44,0,0,0,0,1,1,0
35000,35000,1,0.17,1252.56,2,1,90000,3,1,1,13,9,17.49,0,25416,2,28,0,48458,0.28,57,1,14105.18,14105.18,7518.58,4926.14,41183,112,1252.56,0,0,0,0,1,1,1
35000,35000,1,0.09,1111.37,10,5,80000,3,1,1,6,4,9.53,0,33543,3,14,0,53655,0.24,23,1,40009.00827,40009.01,35000,5009.01,41944,114,1118.59,0,0,0,0,1,1,0
35000,35000,2,0.13,790.82,2,5,185000,2,1,1,3,4,13.32,0,36800,1,14,0,7909,0.13,24,1,44628.68998,44628.69,35000,9628.69,42370,116,878.51,0,0,0,0,1,1,0
35000,35000,2,0.2,925.54,6,1,75000,3,1,1,3,1,13.65,0,36130,1,15,0,17703,0.38,32,1,28758.26,28758.26,3715.34,5534.66,41153,112,925.54,0,0,0,0,1,1,1
35000,34975,2,0.19,901.01,10,1,80000,3,1,1,3,9,22.72,0,36861,1,15,0,13415,0.61,41,1,52944.99994,52907.18,35000,17945,42278,115,11512.11,0,0,0,0,1,1,0
35000,34950,2,0.13,790.82,4,1,150000,3,1,1,5,1,7.55,0,33756,1,6,0,6177,0.32,24,1,47483.28903,47415.46,34999.99,12483.3,42675,116,790.36,0,0,0,0,1,1,0
35000,34975,2,0.2,933.14,0,1,130000,3,1,1,3,4,13.54,0,36192,2,17,0,67207,0.56,28,1,23231.97,23215.5,8026.73,11340.5,41609,113,250.89,0,0,0,0,1,1,1
35000,34975,2,0.21,944.71,4,1,85000,3,1,1,3,4,24.54,0,35462,2,14,0,9449,0.77,29,1,50272.83731,50236.93,35000,15272.84,41760,114,22891.14,0,0,0,0,1,1,0
35000,35000,2,0.13,790.82,10,1,66000,3,1,1,7,10,20.2,0,34851,1,20,0,12059,0.17,43,1,43963.06183,43963.06,34999.99,8963.07,41760,114,21047.95,0,0,0,0,1,1,0
35000,35000,2,0.19,908.5,10,1,75000,3,1,1,3,13,6.05,1,36647,3,7,0,0,0,39,1,18827.45,18827.45,7753,9508.24,41456,113,29.07,0,0,0,0,1,1,1
35000,34950,2,0.17,874.93,3,1,142000,3,1,1,5,4,11.38,0,34304,1,11,0,18972,0.56,38,1,52103.35993,52028.93,35000,17103.36,42461,116,3802.68,0,0,0,0,1,1,0
35000,34750,2,0.12,786.01,10,1,108000,3,1,1,3,1,19,0,30468,0,11,0,40375,0.55,28,1,47160.13891,46823.28,35000,12160.14,42675,116,785.54,0,0,0,0,1,1,0
35000,35000,1,0.08,1095.16,10,1,185232,3,1,1,5,12,8.73,0,35886,0,8,0,1752,0.17,46,1,39040.14206,39040.14,35000,4040.14,41640,114,11675.32,0,0,0,0,1,1,0
35000,34950,2,0.17,874.93,11,1,80000,3,1,1,3,2,17.94,0,26999,1,10,0,33708,0.57,26,1,33248.73,33201.45,16720.09,13867.09,41913,114,874.93,0,0,0,0,1,1,1
35000,34925,2,0.13,805.17,4,1,84400,3,1,1,3,2,5.89,0,33939,2,10,0,17644,0.38,22,1,41024.90958,40937,35000,6024.91,41365,113,28162.15,0,0,0,0,1,1,0
35000,35000,2,0.23,981.45,10,1,103000,3,1,1,3,5,17.8,0,36861,2,11,0,12491,0.94,42,1,25280.77,25280.77,6308.4,10365.2,41365,113,981.45,0,0,0,0,1,1,1
35000,34750,1,0.18,1269.73,3,5,89000,3,1,1,3,2,14.27,0,38018,0,14,0,2960,0.32,29,1,42528.80118,42225.02,35000,7528.8,41456,113,15929.17,0,0,0,0,1,1,0
35000,34750,1,0.14,1200.82,10,1,151000,3,1,1,3,2,14.59,0,35034,0,11,0,58142,0.78,39,1,43229.16075,42920.38,35000,8229.16,41944,114,1226.29,0,0,0,0,1,1,0
35000,35000,2,0.19,916.03,1,5,290000,3,1,1,3,9,8.78,0,36800,1,10,0,22384,0.73,24,1,37774.58826,37774.59,35000,2774.59,41000,112,34115.16,0,0,0,0,1,1,0
35000,35000,1,0.17,1243.85,10,4,100000,3,1,1,10,12,18.19,0,35796,1,8,0,41054,0.85,12,1,18760.45,18760.45,11560.1,5852.46,41306,113,33.34,0,0,0,0,1,1,1
35000,35000,2,0.17,865.52,10,1,85000,2,1,1,3,12,2.95,0,32964,0,2,0,6278,0.88,11,1,51930.97993,51930.98,35000,16930.98,42675,116,865.3,0,0,0,0,1,1,0
35000,35000,2,0.13,790.82,0,1,100000,3,1,1,5,2,9.67,0,35004,1,11,0,4486,0.08,29,1,40248.16958,40248.17,35000,5248.17,41334,113,27156.09,0,0,0,0,1,1,0
35000,34750,1,0.13,1174.07,10,1,139000,3,1,1,3,4,22.46,0,33359,0,9,0,88874,0.88,33,1,39375.99506,39094.74,35000,4376,41275,113,24131.01,0,0,0,0,1,1,0
35000,35000,1,0.08,1095.16,5,1,102000,2,1,1,3,13,13.8,0,28034,0,19,0,36504,0.41,41,1,39425.71505,39425.72,35000,4425.72,41944,114,1096.51,0,0,0,0,1,1,0
35000,35000,1,0.18,1269.73,8,5,125000,3,1,1,2,4,17.93,0,27030,2,16,0,40395,0.69,34,1,36864.05948,36864.06,35000,1864.06,41030,112,5527,0,0,0,0,1,1,0
35000,35000,2,0.21,944.71,5,1,150000,2,1,1,13,9,12.23,1,36923,1,19,0,10078,0.16,31,1,50654.62883,50654.63,35000,15654.63,41791,114,22326.28,0,0,0,0,1,1,0
35000,34750,1,0.09,1111.37,10,5,83000,3,1,1,3,9,16.64,0,32721,0,7,0,38966,0.68,17,1,40009.00827,39723.23,35000,5009.01,41944,114,1120.87,0,0,0,0,1,1,0
35000,34975,2,0.18,880.8,3,5,65000,3,1,1,10,2,16.49,0,34547,0,6,0,6770,0.89,25,1,52872.24993,52834.48,35000,17872.25,42675,116,905.05,0,0,0,0,1,1,0
35000,34750,2,0.12,773.44,10,1,75000,3,1,1,3,5,19.87,0,35827,0,10,0,14639,0.34,32,1,46367.75868,46036.56,35000,11367.76,42614,116,769.45,0,0,0,0,1,1,0
35000,34975,1,0.08,1095.16,1,1,240000,3,1,1,3,12,21.9,0,30468,0,21,0,55727,0.21,50,1,39425.71999,39397.56,35000,4425.72,41944,114,1105.12,0,0,0,0,1,1,0
35000,35000,2,0.23,981.45,8,5,125000,2,1,1,3,9,16.27,1,35643,1,15,0,13319,0.91,36,1,58563.67993,58563.68,35000,23563.68,42491,116,6546.83,0,0,0,0,1,1,0
35000,35000,2,0.21,944.71,2,1,158000,3,1,1,3,14,16.81,1,34335,0,10,0,38283,0.7,27,1,41731.38,41731.38,17250.48,20610.17,42186,115,100,0,0,0,0,1,1,1
35000,34750,2,0.12,773.44,10,1,120000,2,1,1,3,9,11.4,0,35886,0,10,0,8241,0.15,29,1,46406.09709,46074.62,35000,11406.1,42675,116,773.13,0,0,0,0,1,1,0
35000,35000,2,0.12,773.44,2,1,100000,3,1,1,3,14,14.12,0,32933,0,10,0,32578,0.25,32,1,45824.93997,45824.94,35000,10824.94,42278,115,10260.65,0,0,0,0,1,1,0
35000,34990.4308,1,0.09,1111.37,4,5,156000,2,1,1,7,13,14.08,0,34639,3,15,0,3800,0.06,48,1,38936.57923,38924.73,35000,3936.58,41456,113,17832.96,0,0,0,0,1,1,0
35000,34975,2,0.2,925.54,10,1,69000,3,1,1,3,13,23.18,0,35247,1,11,0,19484,0.65,19,1,15734.18,15722.95,6704.72,9020.11,41365,113,925.54,0,0,0,0,1,1,1
35000,34950,1,0.08,1095.16,10,1,118400,3,1,1,2,2,13.98,0,27364,0,11,0,28015,0.5,42,1,37983.04316,37928.78,35000,2983.04,41334,113,21563.53,0,0,0,0,1,1,0
35000,34725,1,0.14,1200.82,4,5,160000,2,1,1,3,12,9.43,0,35977,0,6,0,81579,0.64,21,1,37035.82076,36744.83,35000,2035.82,41061,112,1352.81,0,0,0,0,1,1,0
35000,34975,2,0.19,901.01,10,1,90000,3,1,1,3,10,4.19,0,34304,1,6,0,14203,0.64,13,1,24327.27,24309.96,11850.07,12475.44,41671,114,49.14,0,0,0,0,1,1,1
35000,34725,2,0.12,786.01,5,1,103200,3,1,1,15,13,8.84,0,38169,0,8,0,297,0.03,14,1,23912.82,23724.92,12555.77,8206.19,41730,114,240,0,0,0,0,1,1,1
35000,34975,2,0.14,819.3,10,1,80000,2,1,1,13,9,15.45,0,35977,1,20,0,20096,0.25,39,1,4096.5,4093.6,2062,2030.6,40969,112,819.3,0,0,0,0,1,1,1
35000,35000,2,0.13,805.17,1,1,85000,2,1,1,13,9,8.98,0,30987,2,10,0,9178,0.12,23,1,35393.95646,35393.96,35000,393.96,40848,111,35395.59,0,0,0,0,1,1,0
35000,34725,2,0.12,773.44,3,1,78500,3,1,1,5,9,2.68,0,34425,0,5,0,2213,0.07,17,1,46403.26991,46038.67,35000,11403.27,42644,116,463.06,0,0,0,0,1,1,0
35000,33692.8218,2,0.19,916.03,10,1,110000,3,1,1,2,4,20.79,1,32782,2,8,0,15733,0.65,25,1,54961.49367,51925.53,35000,19961.49,42644,116,915.72,0,0,0,0,1,1,0
35000,34950,2,0.14,819.3,10,5,85000,3,1,1,3,2,7.93,0,35582,2,7,0,23098,0.75,33,1,5735.1,5726.97,2917.36,2804.09,41030,112,819.3,0,0,0,0,1,1,1
35000,35000,2,0.13,790.82,7,1,146885,3,1,1,3,13,7.95,0,32112,2,6,0,33171,0.56,29,1,46146.05995,46146.06,35000,11146.06,42095,115,13756.57,0,0,0,0,1,1,0
35000,34975,2,0.21,944.71,2,1,80000,3,1,1,3,9,24.39,0,32509,1,5,0,27850,0.94,16,1,55906.9499,55867.02,35000,20906.95,42339,115,9616.16,0,0,0,0,1,1,0
35000,35000,2,0.21,952.39,6,1,128000,3,1,1,3,4,16.45,0,34151,1,23,0,65515,0.87,55,1,28444.75,28444.75,4801.54,7577.19,41214,112,952.39,0,0,0,0,1,1,1
35000,35000,2,0.13,805.17,0,1,80000,2,1,1,8,9,10.92,0,34213,2,13,0,23563,0.45,31,1,805.17,805.17,411.23,392.99,40848,111,805.17,0,0,0,0,1,1,1
35000,35000,2,0.2,933.14,2,1,81600,3,1,1,3,11,15.29,0,35886,1,17,0,26436,0.76,44,1,7465.12,7465.12,2888.69,4558.67,41061,112,933.14,0,0,0,0,1,1,1
35000,35000,1,0.19,1276.6,10,5,270000,3,1,1,3,9,8.59,0,36586,1,8,0,13486,0.62,20,1,37414.09,37414.09,26055.47,10066.53,41699,114,1276.6,0,0,0,0,1,1,1
35000,33784.55582,2,0.22,967.86,11,1,72000,3,1,1,3,12,21.08,2,35247,3,22,0,21366,0.36,42,1,55368.40995,52231.74,35000,20368.41,42095,115,15690.64,0,0,0,0,1,1,0
35000,34925,2,0.23,981.45,4,1,113500,3,1,1,3,2,23.25,0,32994,1,19,1,26345,0.97,39,1,14721.75,14690.23,5457.99,9255.06,41275,113,981.45,0,0,1,0,1,1,1
35000,34750,2,0.12,773.44,8,1,106000,3,1,1,5,4,2.83,0,36100,0,8,0,39002,0.5,19,1,43078.87997,42771.17,35000,8078.88,42339,115,369.44,0,0,0,0,1,1,0
35000,34975,2,0.22,960.11,10,1,115000,3,1,1,2,11,22.82,0,36373,0,9,0,40032,0.98,34,1,50891.47876,50855.13,35000,15891.48,41730,114,23074.36,0,0,0,0,1,1,0
35000,35000,1,0.09,1111.37,10,1,144000,3,1,1,10,9,5.57,0,34090,0,17,0,28930,0.24,33,1,39827.93463,39827.93,35000,4827.93,41760,114,2505.12,0,0,0,0,1,1,0
35000,35000,1,0.11,1140.07,6,1,225000,3,1,1,3,8,8.96,0,34943,3,13,0,18528,0.53,48,1,35865.92,35865.92,29516.29,6328.84,41974,114,1542.02,0,0,0,0,1,2,1
35000,34950,2,0.14,819.3,10,1,117500,3,1,1,3,4,11.23,0,33725,1,13,0,33189,0.41,34,1,49157.67871,49087.45,35000,14157.68,42644,116,818.97,0,0,0,0,1,1,0
35000,35000,1,0.09,1111.37,8,1,128000,2,1,1,3,8,7.54,0,36312,0,10,0,53262,0.67,27,1,39388.09958,39388.1,35000,4388.1,41548,113,13844.8,0,0,0,0,1,1,0
35000,35000,2,0.13,805.17,6,1,200000,2,1,1,3,2,8.96,0,29677,1,16,0,13727,0.35,49,1,46900.29305,46900.29,35000,11900.29,42095,115,13901.64,0,0,0,0,1,1,0
35000,34975,2,0.23,989.29,8,1,100000,3,1,1,3,9,7.82,1,34700,2,13,0,16676,0.92,49,1,47195.74049,47162.03,35000,12195.74,41426,113,28408.17,0,0,0,0,1,1,0
35000,34975,2,0.2,925.54,2,1,65000,3,1,1,10,2,14.22,0,37073,0,5,0,45819,0.94,17,1,48752.03858,48717.22,35000,13752.04,41671,114,23767.63,0,0,0,0,1,1,0
35000,34875,2,0.22,973.64,1,1,340000,2,1,1,2,5,3.6,4,30682,0,15,0,21567,0.55,62,1,57835.27991,57628.73,35000,22835.28,42401,116,8179.64,0,0,0,0,1,1,0
35000,35000,2,0.19,916.03,2,5,250000,3,1,1,3,9,11.29,0,34366,1,6,0,58759,0.52,23,1,52202.80996,52202.81,35000,17202.81,42036,115,16489.82,0,0,0,0,1,1,0
35000,35000,1,0.09,1111.37,10,5,230000,3,1,1,6,2,6.57,0,33270,3,11,0,29830,0.23,31,1,39649.67449,39649.67,35000,4649.67,41671,114,10781.17,0,0,0,0,1,1,0
35000,35000,2,0.12,773.44,4,4,90000,3,1,1,3,5,8.31,0,27211,0,6,0,9535,0.5,16,1,40982.33589,40982.34,35000,5982.34,41426,113,26296.21,0,0,0,0,1,1,0
35000,34750,2,0.12,786.01,4,5,100000,3,1,1,2,9,10.97,0,33635,0,9,0,15387,0.55,25,1,47155.57997,46818.75,35000,12155.58,42614,116,1567,0,0,0,0,1,1,0
35000,34925,2,0.12,786.01,0,4,83660,3,1,1,5,7,22.43,0,33208,0,21,0,19950,0.13,46,1,45979.77996,45881.25,35000,10979.78,42095,115,13761.03,0,0,0,0,1,1,0
35000,34925,2,0.14,819.3,10,1,62845,3,1,1,3,6,23.91,0,36039,2,8,0,16442,0.52,43,1,48978.11996,48873.17,35000,13978.12,42461,116,5555.22,0,0,0,0,1,1,0
35000,35000,2,0.17,874.93,10,1,128800,3,1,1,3,9,8.55,0,34731,2,7,0,22696,0.47,24,1,49401.0971,49401.1,35000,14401.1,41944,114,17921.43,0,0,0,0,1,1,0
35000,34975,2,0.23,981.45,10,5,122400,3,1,1,3,2,17.46,0,34790,3,12,0,18016,0.84,29,1,39130.19,39102.27,16821.53,19546.14,41974,114,981.45,0,0,0,0,1,1,1
35000,34725,2,0.12,773.44,3,5,80000,3,1,1,3,13,9.84,0,37530,0,8,0,2317,0.08,14,1,1546.88,1534.73,867.18,678.22,40878,111,773.44,0,0,0,0,1,1,1
35000,34975,2,0.19,901.01,5,5,75000,3,1,1,3,2,13.82,0,28126,0,4,0,35846,0.87,15,1,47454.44386,47420.55,35000,12454.44,41640,114,24042.21,0,0,0,0,1,1,0
35000,34925,1,0.18,1269.73,5,1,130000,2,1,1,3,5,13.74,0,36557,2,11,0,25297,0.63,21,1,45710.16602,45612.22,35000,10710.17,41913,114,1316.31,0,0,0,0,1,1,0
35000,34950,2,0.2,925.54,9,5,73000,3,1,1,3,9,22.64,0,36192,0,10,0,22669,0.86,15,1,54005.47996,53928.33,35000,19005.48,42186,115,13286.45,0,0,0,0,1,1,0
35000,34450,2,0.12,773.44,3,5,155000,3,1,1,3,3,5.54,0,36617,0,8,0,1556,0.06,22,1,45593.83997,44877.37,35000,10593.84,42186,115,11575.35,0,0,0,0,1,1,0
35000,34950,2,0.14,819.3,10,5,130000,3,1,1,3,2,9.6,0,35977,1,11,0,31712,0.47,28,1,40599.57,40541.54,25166.4,13305.17,42248,115,819.3,0,0,0,0,1,1,1
35000,34750,2,0.12,773.44,2,1,80000,2,1,1,3,9,7.29,0,35886,0,5,0,15131,0.58,15,1,46234.42041,45904.17,35000,11234.42,42522,116,195.22,0,0,0,0,1,1,0
35000,34925,2,0.2,933.14,7,1,130000,2,1,1,10,8,9.87,0,36069,0,6,0,13901,0.9,18,1,18400.38,18361.08,7096.88,9676.42,41365,113,933.14,0,0,0,0,1,1,1
35000,34950,2,0.23,981.45,5,1,180000,3,1,1,2,10,15.83,0,34060,0,20,0,62197,0.89,39,1,42534.78424,42474.02,35000,7534.78,41183,112,31745.75,0,0,0,0,1,1,0
35000,34700,2,0.12,773.44,10,1,108000,3,1,1,2,12,11.27,0,28825,0,11,0,29481,0.65,34,1,40854.40161,40504.22,35000,5854.4,41487,113,3622.63,0,0,0,0,1,1,0
35000,34750,2,0.13,805.17,10,5,100000,3,1,1,3,13,19.76,0,34366,0,5,0,34533,0.88,17,1,43322.542,43013.1,35000,8322.54,41579,113,24013.36,0,0,0,0,1,1,0
35000,34500,2,0.13,790.82,3,5,109000,3,1,1,3,4,9.5,0,36373,0,4,0,12715,0.59,17,1,47119.91998,46446.78,35000,12119.92,42370,116,7578.92,0,0,0,0,1,1,0
35000,34725,2,0.12,773.44,10,1,102000,3,1,1,2,2,10.99,0,36373,0,9,0,98989,0.37,36,1,46427.29448,46062.51,35000,11427.29,42644,116,773.14,0,0,0,0,1,1,0
35000,34950,1,0.08,1095.16,2,5,115000,3,1,1,2,2,4.14,0,28491,0,7,0,13162,0.59,14,1,39425.71654,39369.39,35000,4425.72,41913,114,1103.83,0,0,0,0,1,1,0
35000,34975,2,0.21,944.71,10,5,100000,3,1,1,2,14,15.44,0,30651,0,11,0,70717,0.92,28,1,37742.4655,37715.51,35000,2742.47,41000,112,4027.18,0,0,0,0,1,1,0
35000,34700,2,0.12,786.01,10,1,60960.48,3,1,1,3,13,21.36,0,35886,0,12,0,42023,0.63,37,1,47198.59014,46794.03,35000,12198.59,42675,116,785.55,0,0,0,0,1,1,0
35000,34950,1,0.09,1111.37,0,1,144000,3,1,1,3,8,17.25,0,30376,0,11,0,26762,0.64,33,1,40009.00827,39951.85,35000,5009.01,41913,114,1123.41,0,0,0,0,1,1,0
35000,35000,2,0.19,901.01,5,1,115000,2,1,1,3,2,11.45,0,31229,1,13,0,28541,0.68,36,1,48587.49,48587.49,25945.22,18373.31,42461,116,368,0,0,0,0,1,2,1
35000,34950,2,0.18,893.54,1,1,123500,3,1,1,3,9,22.89,0,35034,1,8,0,36199,0.92,32,1,51946.74995,51872.54,35000,16946.75,42156,115,13549.56,0,0,0,0,1,1,0
35000,34875,2,0.22,973.64,4,1,100000,3,1,1,3,4,9.65,0,37165,1,9,0,17788,0.76,19,1,48743.11927,48569.04,35000,13743.12,41548,113,26365.06,0,0,0,0,1,1,0
35000,35000,1,0.18,1257.98,0,1,305000,2,1,1,6,9,12.15,2,34639,3,8,0,84075,0.23,30,1,43299.8963,43299.9,35000,8299.9,41456,113,18167.49,0,0,0,0,1,1,0
35000,34975,2,0.21,944.71,9,1,127000,3,1,1,3,8,14.44,1,35065,0,14,0,48782,0.83,35,1,56681.88588,56641.4,35000,21681.89,42644,116,943.99,0,0,0,0,1,1,0
35000,34725,2,0.2,933.14,8,1,74000,3,1,1,3,11,19.05,0,34394,0,10,0,15506,0.68,21,1,55988.1999,55548.29,35000,20988.2,42644,116,932.94,0,0,0,0,1,1,0
35000,34950,2,0.19,908.5,11,1,192000,3,1,1,5,2,13.37,0,34790,2,14,1,17147,0.34,28,1,50132.11835,50060.5,35000,15132.12,41852,114,20166.59,0,0,1,0,1,1,0
35000,34975,2,0.12,773.44,4,1,51000,3,1,1,13,6,0.35,0,35855,0,5,0,739,0.05,13,1,3094.6,3092.4,1751.26,1339.34,40940,112,773.44,0,0,0,0,1,1,1
35000,34579.64796,2,0.12,786.01,10,1,106000,3,1,1,3,2,26.05,0,35186,0,16,0,31794,0.37,26,1,43101.272,42490.29,35000,8101.27,41640,114,22672.64,0,0,0,0,1,1,0
35000,34830.70732,2,0.13,790.82,8,1,170000,2,1,1,3,9,12.79,0,36039,2,16,0,23079,0.27,54,1,38818.75894,38513.75,35000,3818.76,41153,112,30918.95,0,0,0,0,1,1,0
35000,33500,2,0.15,826.24,7,5,72000,3,1,1,13,4,10.08,0,37895,5,15,0,2230,0.09,43,1,36818.92393,35240.98,35000,1818.92,40969,112,11516.8,0,0,0,0,1,1,0
